T,Name,Series
6472,чт,107249543216.1
6473,пт,255366500549.4
6474,сб,258086456396.5
6475,вс,179075201867.2
6476,пн,482538885417.9
6477,вт,425935074478.0
6478,ср,410821648693.4
6479,чт,487208658467.2
6480,пт,396403101094.9
6481,сб,335662528516.9
6482,вс,41764969139.9
6483,пн,264583497787.6
6484,вт,171584583321.3
6485,ср,330231544532.5
6486,чт,290475263445.6
6487,пт,374043351255.6
6488,сб,235044073720.7
6489,вс,217622470485.4
6490,пн,462843436240.5
6491,вт,353447886786.8
6492,ср,317412700847.8
6493,чт,149021984126.0
6494,пт,56941559963.5
6495,сб,287021781037.3
6496,вс,3857386598.5
6497,пн,375353279257.5
6498,вт,333570865106.8
6499,ср,418527074855.9
6500,чт,377727693382.5
6501,пт,129490420292.0
6502,сб,108086744962.4
6503,вс,36941861905.2
6504,пн,61643261875.1
6505,вт,367360604396.4
6506,ср,175394018068.5
6507,чт,424748850299.3
6508,пт,226573308310.7
6509,сб,331332765402.9
6510,вс,123756102962.7
6511,пн,117494981684.4
6512,вт,491816601282.5
6513,ср,134608166179.8
6514,чт,391117775100.3
6515,пт,175879513311.4
6516,сб,478410933629.0
6517,вс,275285684555.4
6518,пн,122424774899.9
6519,вт,157530683242.0
6520,ср,159551619803.7
6521,чт,440448667446.9
6522,пт,276031159150.4
6523,сб,128670965367.8
6524,вс,289378728174.4
6525,пн,717184945.6
6526,вт,343377367986.6
6527,ср,286798981074.8
6528,чт,449014829265.0
6529,пт,213085077577.1
6530,сб,25006016916.2
6531,вс,392642532879.6
6532,пн,108624473524.9
6533,вт,301098828896.7
6534,ср,312207136509.2
6535,чт,34022667390.7
6536,пт,391401553801.6
6537,сб,180272565842.3
6538,вс,441647820079.7
6539,пн,293334213829.4
6540,вт,489625992905.8
6541,ср,218086010011.9
6542,чт,409658539160.0
6543,пт,253572303020.9
6544,сб,7585658409.7
6545,вс,104216048896.2
6546,пн,61967221694.1
6547,вт,286227366303.8
6548,ср,272651463674.2
6549,чт,234068119947.1
6550,пт,318527171586.8
6551,сб,426656208946.9
6552,вс,252316073301.2
6553,пн,498164588621.8
6554,вт,318023371571.8
6555,ср,402173512406.8
6556,чт,144305984554.8
6557,пт,164843453884.8
6558,сб,342928819708.8
6559,вс,355436080316.7
6560,пн,189770334899.1
6561,вт,162336025418.0
6562,ср,241682539218.1
6563,чт,157519948196.8
6564,пт,184794823956.0
6565,сб,123884401780.9
6566,вс,185156887727.8
6567,пн,424146588048.7
6568,вт,44071136408.7
6569,ср,56042031192.3
6570,чт,458047806672.2
6571,пт,439263537678.6
6572,сб,190352386525.0
6573,вс,11830132947.2
6574,пн,365093755691.2
6575,вт,476909844345.1
6576,ср,149643527949.7
6577,чт,222271610747.8
6578,пт,333111157054.6
6579,сб,40365013925.6
6580,вс,394029333011.0
6581,пн,96481595853.8
6582,вт,147695569362.7
6583,ср,284532763004.4
6584,чт,101477303555.6
6585,пт,306664153697.0
6586,сб,133436327464.3
6587,вс,197856535019.3
6588,пн,196371736796.4
6589,вт,482984460632.7
6590,ср,68612043946.7
6591,чт,161236408239.3
6592,пт,198532317053.5
6593,сб,239318213538.0
6594,вс,78724102808.1
6595,пн,302757471949.3
6596,вт,284253365846.0
6597,ср,411010512198.3
6598,чт,69951101440.4
6599,пт,480407037910.6
6600,сб,222114230367.4
6601,вс,468824985426.3
6602,пн,33212933422.8
6603,вт,219636269387.2
6604,ср,100591822481.2
6605,чт,290766473419.0
6606,пт,345715407208.0
6607,сб,425254666866.0
6608,вс,410033419758.0
6609,пн,186548832236.6
6610,вт,3657079906.3
6611,ср,5105758650.3
6612,чт,398600532898.1
6613,пт,229084547195.2
6614,сб,330268083295.7
6615,вс,315603098251.7
6616,пн,189719681577.7
6617,вт,381460234657.3
6618,ср,368558408509.8
6619,чт,406026742880.4
6620,пт,16044011300.0
6621,сб,391505925530.2
6622,вс,461852348896.7
6623,пн,372837163545.2
6624,вт,441601343904.1
6625,ср,473348683574.8
6626,чт,324943387143.5
6627,пт,72168707949.0
6628,сб,134284997965.2
6629,вс,235466053536.6
6630,пн,373467138426.6
6631,вт,38646914643.5
6632,ср,111214711862.9
6633,чт,435226627451.8
6634,пт,26199181870.2
6635,сб,61338625659.2
6636,вс,496766519862.9
6637,пн,409881951110.0
6638,вт,172136336418.5
6639,ср,248941415647.7
6640,чт,368309029201.5
6641,пт,200654649875.4
6642,сб,156343410871.9
6643,вс,303097522142.6
6644,пн,18296622449.1
6645,вт,413435837619.8
6646,ср,217941985779.6
6647,чт,157533633158.3
6648,пт,509232564252.7
6649,сб,71375110297.8
6650,вс,307075308359.5
6651,пн,28746528294.0
6652,вт,354943163565.6
6653,ср,5087367376.0
6654,чт,296100919213.9
6655,пт,203674040159.8
6656,сб,160693781118.4
6657,вс,28265696013.7
6658,пн,115766393599.6
6659,вт,514253524579.7
6660,ср,168934197960.4
6661,чт,455993079613.4
6662,пт,187083752932.4
6663,сб,500252784584.4
6664,вс,327119378184.8
6665,пн,389140032322.3
6666,вт,395864952581.3
6667,ср,243373729702.2
6668,чт,81246669601.3
6669,пт,489739393189.9
6670,сб,113001481260.1
6671,вс,427930510329.4
6672,пн,475866328771.6
6673,вт,96221475494.9
6674,ср,353826780760.7
6675,чт,127267968421.1
6676,пт,232726010966.2
6677,сб,381551731979.3
6678,вс,267077998594.7
6679,пн,131733130234.7
6680,вт,107000488019.2
6681,ср,40873144502.2
6682,чт,94055573769.4
6683,пт,240353049148.7
6684,сб,318336131578.9
6685,вс,510793334959.4
6686,пн,476045897229.4
6687,вт,140849008949.0
6688,ср,404023828221.2
6689,чт,346552896791.3
6690,пт,36480660012.1
6691,сб,326522774045.6
6692,вс,467715625974.7
6693,пн,386738196772.5
6694,вт,303140652087.6
6695,ср,34121774076.7
6696,чт,79891245794.2
6697,пт,335207213967.9
6698,сб,338623759540.4
6699,вс,10451698365.3
6700,пн,8385875346.8
6701,вт,229448173976.8
6702,ср,502981818805.8
6703,чт,214134585535.4
6704,пт,176319072982.0
6705,сб,330346638589.5
6706,вс,148627825420.6
6707,пн,397427565427.4
6708,вт,482227321582.7
6709,ср,296567683042.3
6710,чт,472016804894.0
6711,пт,276812508595.2
6712,сб,169420568340.3
6713,вс,52537265301.7
6714,пн,432038787196.5
6715,вт,92423574901.6
6716,ср,281264044130.3
6717,чт,290320148698.2
6718,пт,118133232922.9
6719,сб,428363012562.6
6720,вс,64181676065.8
6721,пн,19637281154.1
6722,вт,447206401277.3
6723,ср,482254540386.6
6724,чт,58015766703.6
6725,пт,389460754067.9
6726,сб,96530754111.7
6727,вс,68701125444.4
6728,пн,415335162927.2
6729,вт,378046767069.5
6730,ср,312696079290.5
6731,чт,242969383416.5
6732,пт,209241467953.3
6733,сб,285916081787.7
6734,вс,111927636029.4
6735,пн,59525351332.9
6736,вт,354401207958.9
6737,ср,407763650257.5
6738,чт,293837122941.1
6739,пт,302187348440.3
6740,сб,216386656665.8
6741,вс,115191020836.5
6742,пн,202705210806.3
6743,вт,412814680102.0
6744,ср,15661945061.5
6745,чт,11414079365.2
6746,пт,210522117567.7
6747,сб,125646393319.9
6748,вс,70536615748.9
6749,пн,411857045987.4
6750,вт,141187852607.2
6751,ср,448724405058.4
6752,чт,192646404130.8
6753,пт,335984762998.2
6754,сб,348356246693.7
6755,вс,249945833421.9
6756,пн,459908511977.6
6757,вт,458477359987.8
6758,ср,394042360444.0
6759,чт,65655550805.2
6760,пт,435022157992.5
6761,сб,26772719656.7
6762,вс,46421317830.5
6763,пн,208502838872.5
6764,вт,329093604406.8
6765,ср,222022169697.3
6766,чт,381942415932.8
6767,пт,334757467848.2
6768,сб,204746043249.8
6769,вс,401283676263.4
6770,пн,425297891069.2
6771,вт,385786645439.9
6772,ср,96136018466.1
6773,чт,248858767880.1
6774,пт,273442480555.3
6775,сб,131290455892.6
6776,вс,129258893904.1
6777,пн,247688997927.6
6778,вт,308177513948.6
6779,ср,160094225154.9
6780,чт,422606422290.7
6781,пт,205985242327.6
6782,сб,25023686098.5
6783,вс,416556947387.9
6784,пн,291117100533.9
6785,вт,200338652493.8
6786,ср,472161282860.0
6787,чт,292871516484.7
6788,пт,478446696064.4
6789,сб,46767113364.7
6790,вс,137150038279.8
6791,пн,199706281677.4
6792,вт,450512295630.6
6793,ср,42750166425.9
6794,чт,204784064963.4
6795,пт,422273305506.4
6796,сб,269204488219.7
6797,вс,524758849508.6
6798,пн,451071009179.8
6799,вт,383476741622.5
6800,ср,455213308505.5
6801,чт,380179934809.1
6802,пт,147531828431.5
6803,сб,456957372402.6
6804,вс,965239538.8
6805,пн,526688375898.2
6806,вт,475849971510.3
6807,ср,251180617253.0
6808,чт,239695332026.5
6809,пт,91778729581.6
6810,сб,471096303632.0
6811,вс,212308163511.7
6812,пн,343350709300.7
6813,вт,4197403180.1
6814,ср,415011053310.9
6815,чт,201191103309.0
6816,пт,499119782394.4
6817,сб,137449848592.6
6818,вс,282837314683.0
6819,пн,249441144942.9
6820,вт,527808546253.1
6821,ср,140207110576.9
6822,чт,232922469017.2
6823,пт,43812720012.3
6824,сб,16815921952.6
6825,вс,382177260006.9
6826,пн,389233367897.3
6827,вт,40164509543.6
6828,ср,464007797937.8
6829,чт,453767987875.3
6830,пт,489136938230.8
6831,сб,166522359867.8
6832,вс,169880824489.8
6833,пн,148428595232.1
6834,вт,476392294509.8
6835,ср,3208886210.5
6836,чт,277310451644.6
6837,пт,286466408683.2
6838,сб,30048092957.5
6839,вс,367489451887.1
6840,пн,504571905363.1
6841,вт,397854829830.3
6842,ср,44319280519.4
6843,чт,21788795967.5
6844,пт,172021038732.7
6845,сб,271636980786.6
6846,вс,77902983675.3
6847,пн,47179091540.3
6848,вт,428383503286.1
6849,ср,487681972259.6
6850,чт,150937977718.8
6851,пт,341821330324.1
6852,сб,490853781141.9
6853,вс,144727244430.0
6854,пн,443686073560.3
6855,вт,149384472253.5
6856,ср,529779618645.0
6857,чт,365062191679.5
6858,пт,77130909851.4
6859,сб,299413113721.9
6860,вс,207986443067.2
6861,пн,26760799905.8
6862,вт,104151699066.5
6863,ср,41313591543.4
6864,чт,211663995097.1
6865,пт,347543784453.9
6866,сб,503607961220.4
6867,вс,161056408578.7
6868,пн,429342343262.0
6869,вт,193743580104.7
6870,ср,29904961862.2
6871,чт,497809793864.5
6872,пт,415168032198.2
6873,сб,124567776178.0
6874,вс,182297133867.4
6875,пн,292966138904.1
6876,вт,380265062842.7
6877,ср,502172829633.9
6878,чт,452943418505.4
6879,пт,354883222201.2
6880,сб,54102484010.3
6881,вс,492450819672.7
6882,пн,13333290875.2
6883,вт,435598353929.5
6884,ср,167704353505.9
6885,чт,505526473989.9
6886,пт,400217348532.3
6887,сб,467917678489.3
6888,вс,150527438533.9
6889,пн,148361620634.8
6890,вт,505195435209.2
6891,ср,533244734939.9
6892,чт,271921731859.7
6893,пт,81565934568.4
6894,сб,433339804346.1
6895,вс,176545567424.3
6896,пн,59881816665.1
6897,вт,202385636843.5
6898,ср,320780634129.3
6899,чт,81625893886.1
6900,пт,528302316768.7
6901,сб,137815820768.1
6902,вс,386053256988.3
6903,пн,90742664890.5
6904,вт,529197538442.6
6905,ср,538620291547.5
6906,чт,243594021793.7
6907,пт,193469698206.2
6908,сб,434101970890.2
6909,вс,365329633515.5
6910,пн,500050529337.5
6911,вт,257568880367.1
6912,ср,76982026787.8
6913,чт,464180493987.7
6914,пт,9761208597.5
6915,сб,122723475647.2
6916,вс,284209361697.1
6917,пн,250500687109.9
6918,вт,533767290217.0
6919,ср,429991709711.8
6920,чт,388562784561.4
6921,пт,412558762088.1
6922,сб,306302796452.5
6923,вс,445937062194.4
6924,пн,56939002158.5
6925,вт,534039119628.0
6926,ср,45810488705.8
6927,чт,72799691766.2
6928,пт,353460089628.5
6929,сб,26890271608.1
6930,вс,214191943588.9
6931,пн,181614865582.7
6932,вт,531666515558.0
6933,ср,328671732394.1
6934,чт,144110367054.3
6935,пт,144080157031.1
6936,сб,115323678872.6
6937,вс,151961231942.1
6938,пн,264276092293.1
6939,вт,273574779337.1
6940,ср,331978838000.6
6941,чт,178481201363.3
6942,пт,431546749107.7
6943,сб,22345963759.3
6944,вс,190264187373.9
6945,пн,247657621608.2
6946,вт,291367865820.3
6947,ср,39351288579.5
6948,чт,296771178002.9
6949,пт,179675237918.7
6950,сб,223569931342.3
6951,вс,444737490789.0
6952,пн,517905474948.9
6953,вт,237442590810.5
6954,ср,468070370490.0
6955,чт,10685709467.5
6956,пт,70349450285.7
6957,сб,82156184787.1
6958,вс,301246755574.1
6959,пн,419918452021.4
6960,вт,380384650571.6
6961,ср,176130049725.4
6962,чт,29774128449.6
6963,пт,453595748621.6
6964,сб,283845938753.5
6965,вс,192231330666.4
6966,пн,458322798951.0
6967,вт,108853490572.6
6968,ср,230546323932.4
6969,чт,367394317690.8
6970,пт,68623342412.5
6971,сб,372746436946.6
6972,вс,209005394675.9
6973,пн,480892674049.7
6974,вт,359439701338.3
6975,ср,111226636592.2
6976,чт,521551682653.2
6977,пт,104930547278.5
6978,сб,151346426345.4
6979,вс,98237641844.8
6980,пн,94663389669.3
6981,вт,372400452971.3
6982,ср,386967774072.2
6983,чт,464656857800.3
6984,пт,118148109509.2
6985,сб,516985512293.5
6986,вс,450789560354.1
6987,пн,422510263663.3
6988,вт,85926145171.2
6989,ср,28853664086.9
6990,чт,476284474910.7
6991,пт,495698674417.6
6992,сб,173679568710.7
6993,вс,150276908812.5
6994,пн,281843464665.2
6995,вт,469753095957.9
6996,ср,144265141528.2
6997,чт,266068507100.0
6998,пт,146628837630.4
6999,сб,509444809798.6
7000,вс,404229135793.0
7001,пн,134576967289.9
7002,вт,115973099117.4
7003,ср,64570791023.2
7004,чт,127459344328.7
7005,пт,357784669186.7
7006,сб,64596513749.3
7007,вс,211033285484.6
7008,пн,355242441685.5
7009,вт,317010974688.2
7010,ср,545298972643.3
7011,чт,132936966679.8
7012,пт,460285078354.7
7013,сб,158566717391.3
7014,вс,364848690879.9
7015,пн,290880964037.2
7016,вт,166299404878.5
7017,ср,520285990062.9
7018,чт,422934010256.1
7019,пт,500937122868.4
7020,сб,318362945909.7
7021,вс,334470057602.0
7022,пн,163350405431.1
7023,вт,78785767796.1
7024,ср,84403111299.2
7025,чт,61643277841.0
7026,пт,310881566513.0
7027,сб,241573571630.4
7028,вс,544750189028.6
7029,пн,126171331776.8
7030,вт,427505326325.5
7031,ср,48415543424.8
7032,чт,136759568266.1
7033,пт,292026055747.3
7034,сб,263569942595.5
7035,вс,546145144502.9
7036,пн,550364948691.6
7037,вт,181157466498.4
7038,ср,27856204861.0
7039,чт,279679796777.9
7040,пт,153756490274.6
7041,сб,331107340009.6
7042,вс,152285537282.6
7043,пн,434123361191.5
7044,вт,194111644992.9
7045,ср,379475832154.7
7046,чт,307072699108.3
7047,пт,523582789389.8
7048,сб,261615566346.2
7049,вс,60008834215.6
7050,пн,28942256838.6
7051,вт,148875112730.9
7052,ср,312335163966.7
7053,чт,172845497011.1
7054,пт,301547763885.4
7055,сб,373339297364.7
7056,вс,371917365832.4
7057,пн,476418030443.1
7058,вт,482994976181.0
7059,ср,251096301225.8
7060,чт,182241700701.9
7061,пт,75278713451.7
7062,сб,507138890887.6
7063,вс,346142943301.1
7064,пн,228828525192.4
7065,вт,215362843905.2
7066,ср,544307108103.2
7067,чт,23037288634.9
7068,пт,267249988182.9
7069,сб,276652519095.0
7070,вс,307293114437.2
7071,пн,533776023531.8
7072,вт,430977119464.8
7073,ср,296728252477.5
7074,чт,455494006511.7
7075,пт,506088398654.0
7076,сб,337442152494.3
7077,вс,428008063320.4
7078,пн,346810990359.6
7079,вт,322665949443.4
7080,ср,192075974220.1
7081,чт,270823043029.9
7082,пт,39954510990.9
7083,сб,142999700793.7
7084,вс,263422998411.9
7085,пн,59365863769.0
7086,вт,48549330411.5
7087,ср,215280009281.9
7088,чт,59430553939.1
7089,пт,242721462073.8
7090,сб,263972766325.6
7091,вс,367152727484.5
7092,пн,417489082409.4
7093,вт,376891893118.7
7094,ср,444397424369.3
7095,чт,392162221367.3
7096,пт,397329440551.0
7097,сб,489139809879.8
7098,вс,187597961319.6
7099,пн,302115926462.2
7100,вт,302329598001.5
7101,ср,339746245774.1
7102,чт,528072807828.0
7103,пт,453231056843.3
7104,сб,293210665912.0
7105,вс,21920545423.1
7106,пн,22073360208.9
7107,вт,516856831504.0
7108,ср,411930509325.8
7109,чт,108783795314.1
7110,пт,3106563148.3
7111,сб,29244108431.9
7112,вс,1012918930.7
7113,пн,282542828525.8
7114,вт,306759765557.3
7115,ср,327203903344.2
7116,чт,109645987470.6
7117,пт,529417916077.2
7118,сб,139831558998.5
7119,вс,92040866068.2
7120,пн,516478724721.9
7121,вт,51605315916.4
7122,ср,438856112582.0
7123,чт,57143480947.1
7124,пт,375409196141.8
7125,сб,438671480133.8
7126,вс,375038689852.7
7127,пн,368959554841.8
7128,вт,325056837294.4
7129,ср,105613335014.5
7130,чт,270427154050.9
7131,пт,125679437281.7
7132,сб,253044658670.8
7133,вс,104473135581.5
7134,пн,511007322895.3
7135,вт,101677222289.3
7136,ср,148532040139.3
7137,чт,104604423886.4
7138,пт,465425986077.4
7139,сб,131636630097.3
7140,вс,238499487100.8
7141,пн,350097814503.2
7142,вт,52811458370.1
7143,ср,420292509640.1
7144,чт,460981682156.9
7145,пт,101859033555.1
7146,сб,377824098547.7
7147,вс,471613610897.0
7148,пн,230877358347.2
7149,вт,322452118780.2
7150,ср,5061226594.2
7151,чт,192447300542.5
7152,пт,237662066861.2
7153,сб,299887719072.6
7154,вс,495916518334.6
7155,пн,245869453102.3
7156,вт,400999683673.8
7157,ср,7552473319.4
7158,чт,367391717277.2
7159,пт,246913257192.0
7160,сб,458958031717.1
7161,вс,4995065056.3
7162,пн,171116269430.3
7163,вт,501463405914.4
7164,ср,114044391060.4
7165,чт,67137480383.4
7166,пт,392056018876.1
7167,сб,98400456626.8
7168,вс,467650823323.7
7169,пн,393572746291.4
7170,вт,235617107456.9
7171,ср,512067833868.6
7172,чт,100758862719.6
7173,пт,198615981724.3
7174,сб,258693930355.3
7175,вс,81606551902.1
7176,пн,38130281315.9
7177,вт,186588771688.1
7178,ср,225678281252.4
7179,чт,556869193775.6
7180,пт,93903858485.0
7181,сб,86524934457.0
7182,вс,412984692628.5
7183,пн,360124029266.8
7184,вт,501831069629.2
7185,ср,239796678798.2
7186,чт,370416685505.0
7187,пт,397152703332.2
7188,сб,356349977825.7
7189,вс,14103621496.8
7190,пн,485824157959.5
7191,вт,376558927118.6
7192,ср,271125620976.7
7193,чт,320458547057.8
7194,пт,150554594575.7
7195,сб,146810828018.7
7196,вс,490340969331.2
7197,пн,245211391093.0
7198,вт,495995601202.4
7199,ср,95173983667.5
7200,чт,356499783966.3
7201,пт,384375715244.7
7202,сб,154932853523.7
7203,вс,222508096874.3
7204,пн,29793521642.8
7205,вт,138503212961.0
7206,ср,369537536925.9
7207,чт,9081178178.2
7208,пт,42814141832.4
7209,сб,322769001325.3
7210,вс,483457837330.9
7211,пн,187220344446.3
7212,вт,87718448082.7
7213,ср,286909469221.5
7214,чт,12347067117.6
7215,пт,389382529512.4
7216,сб,562209807201.2
7217,вс,113261530808.6
7218,пн,200797591127.6
7219,вт,509796505958.3
7220,ср,566327291163.5
7221,чт,345551065026.1
7222,пт,162676359999.2
7223,сб,55053678512.8
7224,вс,181164912435.9
7225,пн,14715781347.0
7226,вт,39312870275.1
7227,ср,164144825340.9
7228,чт,478667658260.1
7229,пт,67208312347.4
7230,сб,491267563027.0
7231,вс,127483159575.3
7232,пн,240365929133.2
7233,вт,305518571972.8
7234,ср,340243058623.7
7235,чт,468302163107.4
7236,пт,167560086552.6
7237,сб,195855985800.2
7238,вс,287026165224.6
7239,пн,54182093211.0
7240,вт,483895135235.9
7241,ср,202808555180.3
7242,чт,201507145464.9
7243,пт,265496129073.8
7244,сб,173038916907.6
7245,вс,133641563833.0
7246,пн,241621339060.2
7247,вт,194385218213.9
7248,ср,101505666659.0
7249,чт,517362015053.0
7250,пт,389443715650.2
7251,сб,151992704193.3
7252,вс,102244766575.7
7253,пн,108185208833.6
7254,вт,477608532604.8
7255,ср,277733002997.8
7256,чт,417087122351.3
7257,пт,68335828166.1
7258,сб,55505498752.8
7259,вс,524818479744.3
7260,пн,432670569398.0
7261,вт,106571578632.9
7262,ср,232077431624.6
7263,чт,246041721643.7
7264,пт,360296702828.9
7265,сб,135828574636.2
7266,вс,277655628367.4
7267,пн,137920148778.5
7268,вт,306561693411.1
7269,ср,506959358012.5
7270,чт,207874262892.8
7271,пт,515492084853.1
7272,сб,213316489784.0
7273,вс,79040317058.0
7274,пн,111466222737.5
7275,вт,426125672372.1
7276,ср,104758336732.4
7277,чт,440569393225.7
7278,пт,284156710450.8
7279,сб,90374827690.7
7280,вс,348184900073.8
7281,пн,465720414786.9
7282,вт,368697817311.2
7283,ср,270877008041.5
7284,чт,423965978438.3
7285,пт,418730597384.0
7286,сб,392541184333.7
7287,вс,543085211661.4
7288,пн,502148017552.4
7289,вт,383890530193.3
7290,ср,489348234664.4
7291,чт,28140286749.2
7292,пт,243899156900.5
7293,сб,158746036274.9
7294,вс,499430911668.9
7295,пн,412481465274.7
7296,вт,540844892849.1
7297,ср,487692704787.8
7298,чт,88882380233.5
7299,пт,316619768332.3
7300,сб,232658330103.6
7301,вс,473847575640.2
7302,пн,392860202450.9
7303,вт,489993780589.3
7304,ср,542941578794.7
7305,чт,189240359298.4
7306,пт,548274253234.0
7307,сб,222307043093.3
7308,вс,418131303022.6
7309,пн,26995642806.2
7310,вт,30061223889.2
7311,ср,212026061238.2
7312,чт,374156636666.6
7313,пт,148866830320.5
7314,сб,287549271647.8
7315,вс,529977441944.2
7316,пн,470551467516.4
7317,вт,341905007640.2
7318,ср,299411622536.5
7319,чт,353824045369.0
7320,пт,71380078954.6
7321,сб,183324008739.4
7322,вс,444600338489.2
7323,пн,99706689390.2
7324,вт,554046013513.2
7325,ср,490566936625.6
7326,чт,222911604511.8
7327,пт,531530407402.1
7328,сб,428177424170.5
7329,вс,21557911619.4
7330,пн,531138771877.1
7331,вт,459437865870.6
7332,ср,550661565750.5
7333,чт,580338815877.6
7334,пт,198666351933.4
7335,сб,197974791589.6
7336,вс,581561225412.9
7337,пн,255250125562.7
7338,вт,45246870673.4
7339,ср,412099024411.3
7340,чт,408070877176.7
7341,пт,574711437064.4
7342,сб,182287490629.8
7343,вс,16828036610.4
7344,пн,213665274178.3
7345,вт,20726622463.2
7346,ср,103676875238.4
7347,чт,216146307862.1
7348,пт,149307514000.2
7349,сб,532850863995.8
7350,вс,229668429024.2
7351,пн,485898767332.9
7352,вт,292493829310.9
7353,ср,61986337406.9
7354,чт,42978849466.7
7355,пт,246035240087.3
7356,сб,454638581278.4
7357,вс,204615596651.8
7358,пн,567248596307.7
7359,вт,541601848278.4
7360,ср,391670350079.4
7361,чт,500467012728.8
7362,пт,222063307563.3
7363,сб,136498668336.5
7364,вс,152648996639.4
7365,пн,486854520277.7
7366,вт,484989980458.0
7367,ср,388452097940.2
7368,чт,174239549536.7
7369,пт,30057097180.5
7370,сб,304462041412.5
7371,вс,467017242790.1
7372,пн,462327384051.0
7373,вт,27460026122.1
7374,ср,396022650539.7
7375,чт,61094566127.0
7376,пт,479313304564.7
7377,сб,147852123526.9
7378,вс,303391539115.5
7379,пн,71965174552.1
7380,вт,6161539141.3
7381,ср,335483043469.2
7382,чт,17434467299.4
7383,пт,316271518092.6
7384,сб,90352121851.0
7385,вс,6832656258.1
7386,пн,213489383826.4
7387,вт,278601525472.6
7388,ср,190015784937.0
7389,чт,125366574073.8
7390,пт,342284755510.0
7391,сб,350027404032.7
7392,вс,62663297374.6
7393,пн,92345693554.9
7394,вт,60469607281.9
7395,ср,448104658205.0
7396,чт,433683403014.3
7397,пт,488655759643.6
7398,сб,245092085535.7
7399,вс,364427352876.8
7400,пн,25188007242.0
7401,вт,573467992258.5
7402,ср,438572335533.5
7403,чт,217127116188.5
7404,пт,150792821237.5
7405,сб,584216157079.0
7406,вс,554758229177.5
7407,пн,166289998536.1
7408,вт,383613893699.6
7409,ср,368313966492.2
7410,чт,94358855814.4
7411,пт,482645381199.6
7412,сб,485301558721.5
7413,вс,517353918408.5
7414,пн,95306169154.2
7415,вт,439414302736.0
7416,ср,32903337980.5
7417,чт,382971905358.7
7418,пт,427224280172.9
7419,сб,201459661086.0
7420,вс,401185727587.1
7421,пн,126949294616.9
7422,вт,405448349858.2
7423,ср,407189695438.8
7424,чт,687500723.5
7425,пт,167763743858.1
7426,сб,133853138340.4
7427,вс,154558775058.0
7428,пн,102389794007.4
7429,вт,196961319975.5
7430,ср,139161117849.7
7431,чт,508129876053.4
7432,пт,465666115551.9
7433,сб,455860977564.9
7434,вс,504287560017.6
7435,пн,273514334286.6
7436,вт,136693733831.2
7437,ср,207231549276.2
7438,чт,497146138271.1
7439,пт,371547866554.7
7440,сб,312934226089.0
7441,вс,462940941582.9
7442,пн,368907708102.6
7443,вт,305106040020.4
7444,ср,317872392873.7
7445,чт,332751428027.5
7446,пт,32910813710.2
7447,сб,75862327544.4
7448,вс,337469913161.5
7449,пн,381865694354.9
7450,вт,190599703139.7
7451,ср,121945977320.9
7452,чт,1978179495.2
7453,пт,244166441548.6
7454,сб,458690013342.3
7455,вс,114432958256.6
7456,пн,277975625259.2
7457,вт,118644194531.8
7458,ср,367701700292.6
7459,чт,137789685518.4
7460,пт,311601564271.5
7461,сб,523267991283.2
7462,вс,96465616251.7
7463,пн,324813956161.5
7464,вт,119915836815.0
7465,ср,568602692615.0
7466,чт,346859241041.6
7467,пт,107273838081.8
7468,сб,25273358914.7
7469,вс,102159185252.0
7470,пн,485402939905.2
7471,вт,462730232704.0
7472,ср,324881069392.0
7473,чт,437169529270.3
7474,пт,436557066217.5
7475,сб,112680657873.2
7476,вс,141866324735.2
7477,пн,100371504679.9
7478,вт,330846987706.5
7479,ср,417950084569.5
7480,чт,109366959367.4
7481,пт,81516920766.1
7482,сб,179343487384.8
7483,вс,3868599794.8
7484,пн,504007399937.0
7485,вт,260078401741.9
7486,ср,115035616030.7
7487,чт,492329877397.3
7488,пт,16412275914.3
7489,сб,77675920236.5
7490,вс,588498058222.9
7491,пн,97796994844.4
7492,вт,389671799957.2
7493,ср,415743439527.7
7494,чт,388671733789.7
7495,пт,250798772902.2
7496,сб,533709282020.4
7497,вс,159833798294.6
7498,пн,499391132103.2
7499,вт,264299751231.7
7500,ср,59900406341.2
7501,чт,355946864068.9
7502,пт,572786793860.6
7503,сб,18146535740.9
7504,вс,457501533510.4
7505,пн,227208207485.3
7506,вт,282731515393.1
7507,ср,33677975057.5
7508,чт,195243771631.6
7509,пт,339821920664.5
7510,сб,163571515611.1
7511,вс,22561813926.0
7512,пн,588696985321.2
7513,вт,389683808388.9
7514,ср,211311337434.2
7515,чт,163709124840.3
7516,пт,4032162415.0
7517,сб,576614594618.5
7518,вс,530870395521.9
7519,пн,162364522578.5
7520,вт,181836349586.9
7521,ср,270206166145.2
7522,чт,425565582674.3
7523,пт,363940127380.8
7524,сб,247272884051.3
7525,вс,118527803298.7
7526,пн,364039121167.7
7527,вт,315418918528.5
7528,ср,399547126652.5
7529,чт,140571182074.1
7530,пт,587378932686.6
7531,сб,558690493511.4
7532,вс,581954341994.1
7533,пн,369691541583.8
7534,вт,255772903576.0
7535,ср,3469306849.9
7536,чт,73130946818.2
7537,пт,386946323297.7
7538,сб,265424897276.1
7539,вс,69791433576.2
7540,пн,597415558750.8
7541,вт,503092903602.7
7542,ср,184816651032.7
7543,чт,467048134875.9
7544,пт,296189613936.4
7545,сб,41589681990.5
7546,вс,171036811465.3
7547,пн,3141164621.9
